time_s,segment,body,x_m,y_m,z_m
6.720000,0,RR_2,-0.54680651,-0.34565940,0.08571343
6.740000,0,RR_2,-0.54597545,-0.34841874,0.08603254
6.760000,0,RR_2,-0.54496062,-0.35110947,0.08632254
6.780000,0,RR_2,-0.54376346,-0.35378847,0.08659532
6.800000,0,RR_2,-0.54237860,-0.35639828,0.08683372
6.820000,0,RR_2,-0.54080772,-0.35897776,0.08704682
6.840000,0,RR_2,-0.53904837,-0.36148855,0.08722231
6.860000,0,RR_2,-0.53710014,-0.36395717,0.08736727
6.880000,0,RR_2,-0.53497493,-0.36634541,0.08747272
6.900000,0,RR_2,-0.53269148,-0.36865956,0.08754611
6.920000,0,RR_2,-0.53026193,-0.37088108,0.08758382
6.940000,0,RR_2,-0.52768677,-0.37301838,0.08758791
6.960000,0,RR_2,-0.52496827,-0.37505347,0.08755192
6.980000,0,RR_2,-0.52206248,-0.37681979,0.08739282
7.000000,0,RR_2,-0.51886648,-0.37822294,0.08703694
7.020000,0,RR_2,-0.51533246,-0.37931126,0.08649153
7.040000,0,RR_2,-0.51152378,-0.38016310,0.08581385
7.060000,0,RR_2,-0.50753880,-0.38087100,0.08507593
7.080000,0,RR_2,-0.50344437,-0.38152069,0.08433699
7.100000,0,RR_2,-0.49929053,-0.38215321,0.08362966
7.120000,0,RR_2,-0.49510780,-0.38278270,0.08296847
7.140000,0,RR_2,-0.49090192,-0.38341364,0.08235739
7.160000,0,RR_2,-0.48667094,-0.38403603,0.08179228
7.180000,0,RR_2,-0.48242107,-0.38463271,0.08126749
7.200000,0,RR_2,-0.47816429,-0.38519108,0.08077984
7.220000,0,RR_2,-0.47390562,-0.38571125,0.08033003
7.240000,0,RR_2,-0.46964586,-0.38619491,0.07991888
7.260000,0,RR_2,-0.46538299,-0.38664365,0.07954627
7.280000,0,RR_2,-0.46112290,-0.38705236,0.07921073
7.300000,0,RR_2,-0.45686918,-0.38742208,0.07891255
7.320000,0,RR_2,-0.45262435,-0.38775375,0.07865201
7.340000,0,RR_2,-0.44838896,-0.38804841,0.07842913
7.360000,0,RR_2,-0.44409898,-0.38790527,0.07806179
7.380000,0,RR_2,-0.43954796,-0.38715145,0.07746976
7.400000,0,RR_2,-0.43475237,-0.38601616,0.07677373
7.420000,0,RR_2,-0.42991653,-0.38464186,0.07605747
7.440000,0,RR_2,-0.42511830,-0.38311961,0.07536668
7.460000,0,RR_2,-0.42038399,-0.38146198,0.07470815
7.480000,0,RR_2,-0.41571465,-0.37967399,0.07408474
7.500000,0,RR_2,-0.41111246,-0.37774944,0.07349570
7.520000,0,RR_2,-0.40657327,-0.37568724,0.07294215
7.540000,0,RR_2,-0.40209553,-0.37348628,0.07242596
7.560000,0,RR_2,-0.39767730,-0.37114394,0.07194918
7.580000,0,RR_2,-0.39331892,-0.36866295,0.07151540
7.600000,0,RR_2,-0.38902143,-0.36604011,0.07112700
7.620000,0,RR_2,-0.38478726,-0.36327904,0.07078812
7.640000,0,RR_2,-0.38061902,-0.36037809,0.07050203
7.660000,0,RR_2,-0.37652227,-0.35734287,0.07027303
7.680000,0,RR_2,-0.37249893,-0.35417116,0.07010454
7.700000,0,RR_2,-0.36855689,-0.35087359,0.07000120
7.720000,0,RR_2,-0.36470029,-0.34745118,0.06996674
7.740000,0,RR_2,-0.36094230,-0.34392411,0.07000537
7.760000,0,RR_2,-0.35729331,-0.34028637,0.07011773
7.780000,0,RR_2,-0.35377410,-0.33657801,0.07030704
7.800000,0,RR_2,-0.35038063,-0.33276173,0.07057168
7.820000,0,RR_2,-0.34713691,-0.32893389,0.07091561
7.840000,0,RR_2,-0.34402087,-0.32494372,0.07133587
7.860000,0,RR_2,-0.34107876,-0.32111427,0.07183228
7.880000,0,RR_2,-0.33825478,-0.31692725,0.07241225
7.900000,0,RR_2,-0.33563825,-0.31331614,0.07303864
7.920000,0,RR_2,-0.33340263,-0.30968165,0.07367578
7.940000,0,RR_2,-0.33150247,-0.30519199,0.07440560
7.960000,0,RR_2,-0.32967699,-0.30158773,0.07513989
7.980000,0,RR_2,-0.32844761,-0.29807284,0.07582215
8.000000,0,RR_2,-0.32761750,-0.29390225,0.07660427
8.020000,0,RR_2,-0.32662317,-0.29065803,0.07735518
8.040000,0,RR_2,-0.32594705,-0.28741443,0.07810808
